Date,Open,High,Low,Close,Volume
2024-02-13 05:00:00,183.99,187.26,182.1087,184.02,86759478.0
2024-02-14 05:00:00,185.3,188.89,183.35,188.71,81202987.0
2024-02-15 05:00:00,189.16,200.88,188.8595,200.45,120815962.0
2024-02-16 05:00:00,202.06,203.17,197.4,199.95,111346705.0
2024-02-20 05:00:00,196.13,198.6,189.13,193.76,104537762.0
2024-02-21 05:00:00,193.36,199.44,191.95,194.77,103844008.0
2024-02-22 05:00:00,194.0,198.32,191.36,197.41,92739461.0
2024-02-23 05:00:00,195.31,197.57,191.5,191.97,78841917.0
2024-02-26 05:00:00,192.29,201.78,192.0,199.4,111628616.0
2024-02-27 05:00:00,204.04,205.6,198.26,199.73,108606912.0
2024-02-28 05:00:00,200.42,205.3,198.44,202.04,99806173.0
2024-02-29 05:00:00,204.18,205.28,198.4463,201.88,85905374.0
2024-03-01 05:00:00,200.52,204.52,198.5,202.64,82243119.0
2024-03-04 05:00:00,198.73,199.75,186.72,188.14,134301269.0
2024-03-05 05:00:00,183.05,184.59,177.57,180.74,119597758.0
2024-03-06 05:00:00,179.99,181.576,173.7,176.54,107869464.0
2024-03-07 05:00:00,174.35,180.04,173.7,178.65,102129004.0
2024-03-08 05:00:00,181.5,182.73,174.7,175.34,85544644.0
2024-03-11 04:00:00,175.445,182.87,174.8,177.77,85241528.0
2024-03-12 04:00:00,177.77,179.43,172.4101,177.54,87303524.0
2024-03-13 04:00:00,173.05,176.05,169.15,169.48,106518518.0
2024-03-14 04:00:00,167.77,171.17,160.51,162.5,126242246.0
2024-03-15 04:00:00,163.16,165.1845,160.76,163.57,96978832.0
2024-03-18 04:00:00,170.02,174.72,165.9,173.8,108207608.0
2024-03-19 04:00:00,172.36,172.82,167.42,171.32,77268528.0
2024-03-20 04:00:00,173.0,176.25,170.82,175.66,83846726.0
2024-03-21 04:00:00,176.39,178.18,171.8,172.82,73067414.0
2024-03-22 04:00:00,166.69,171.2,166.3,170.83,75540637.0
2024-03-25 04:00:00,168.76,175.24,168.73,172.63,74228615.0
2024-03-26 04:00:00,178.58,184.25,177.38,177.67,113131227.0
2024-03-27 04:00:00,181.41,181.91,176.0,179.83,81804043.0
2024-03-28 04:00:00,177.45,179.57,175.3,175.79,77633508.0
2024-04-01 04:00:00,176.17,176.75,170.21,175.22,81562127.0
2024-04-02 04:00:00,164.75,167.69,163.43,166.63,116639094.0
2024-04-03 04:00:00,164.02,168.82,163.28,168.38,82890791.0
2024-04-04 04:00:00,170.07,177.19,168.01,171.11,123127860.0
2024-04-05 04:00:00,169.08,170.86,160.51,164.9,142987603.0
2024-04-08 04:00:00,169.34,174.5,167.79,172.98,104362520.0
2024-04-09 04:00:00,172.91,179.22,171.92,176.88,103224375.0
2024-04-10 04:00:00,173.04,174.93,170.01,171.76,84490407.0
2024-04-11 04:00:00,172.55,175.88,168.51,174.6,94500987.0
2024-04-12 04:00:00,172.34,173.8099,170.3644,171.05,64694669.0
2024-04-15 04:00:00,170.24,170.69,161.38,161.48,100237910.0
2024-04-16 04:00:00,156.742,158.19,153.75,157.11,96941856.0
2024-04-17 04:00:00,157.64,158.33,153.78,155.45,82400718.0
2024-04-18 04:00:00,151.25,152.2,148.7,149.93,96098830.0
2024-04-19 04:00:00,148.97,150.94,146.22,147.05,87048100.0
2024-04-22 04:00:00,140.56,144.44,138.8025,142.05,107028504.0
2024-04-23 04:00:00,143.33,147.26,141.11,144.68,124485654.0
2024-04-24 04:00:00,162.84,167.97,157.51,162.13,181105220.0
2024-04-25 04:00:00,158.96,170.88,158.36,170.18,126405121.0
2024-04-26 04:00:00,168.85,172.12,166.37,168.29,109794440.0
2024-04-29 04:00:00,188.42,198.87,184.54,194.05,243680048.0
2024-04-30 04:00:00,186.98,190.95,182.8401,183.28,127004487.0
2024-05-01 04:00:00,182.0,185.86,179.01,179.99,92829719.0
2024-05-02 04:00:00,182.86,184.6,176.02,180.01,89148041.0
2024-05-03 04:00:00,182.1,184.78,178.42,181.19,75491539.0
2024-05-06 04:00:00,183.8,187.56,182.2,184.76,84390253.0
2024-05-07 04:00:00,182.4,183.26,177.4,177.81,75007154.0
2024-05-08 04:00:00,171.59,176.06,170.15,174.72,79966888.0
2024-05-09 04:00:00,175.01,175.62,171.37,171.97,65950292.0
2024-05-10 04:00:00,173.05,173.0599,167.75,168.47,72592678.0
2024-05-13 04:00:00,170.0,175.4,169.0,171.89,66970453.0
2024-05-14 04:00:00,174.4959,179.49,174.07,177.55,86396172.0
2024-05-15 04:00:00,179.9,180.0,173.11,173.99,79662993.0
2024-05-16 04:00:00,174.1,175.79,171.43,174.84,59387220.0
2024-05-17 04:00:00,173.55,179.63,172.75,177.46,77409845.0
2024-05-20 04:00:00,177.56,177.754,173.52,174.95,61727375.0
2024-05-21 04:00:00,175.51,186.875,174.71,186.6,115247812.0
2024-05-22 04:00:00,182.85,183.8,178.12,180.11,88313477.0
2024-05-23 04:00:00,181.8,181.9,173.26,173.74,71975496.0
2024-05-24 04:00:00,174.835,180.08,173.73,179.24,65584478.0
2024-05-28 04:00:00,176.4,178.25,173.16,176.75,59714120.0
2024-05-29 04:00:00,174.19,178.15,173.93,176.19,54702649.0
2024-05-30 04:00:00,178.575,182.67,175.38,178.79,77784755.0
2024-05-31 04:00:00,178.5,180.32,173.82,178.08,67224602.0
2024-06-03 04:00:00,178.13,182.6389,174.49,176.29,68559920.0
2024-06-04 04:00:00,174.775,177.755,174.0,174.77,60056340.0
2024-06-05 04:00:00,175.35,176.15,172.13,175.0,57935756.0
2024-06-06 04:00:00,174.6,179.73,172.73,177.94,69887024.0
2024-06-07 04:00:00,176.13,179.35,175.58,177.48,56244932.0
2024-06-10 04:00:00,176.06,178.57,173.17,173.79,50869682.0
2024-06-11 04:00:00,173.92,174.75,167.41,170.66,64688798.0
2024-06-12 04:00:00,171.12,180.55,169.8,177.29,90372346.0
2024-06-13 04:00:00,188.39,191.08,181.23,182.47,118984122.0
2024-06-14 04:00:00,185.8,186.0,176.92,178.01,82038194.0
2024-06-17 04:00:00,177.92,188.81,177.0,187.44,109786083.0
2024-06-18 04:00:00,186.56,187.2,182.37,184.86,68974465.0
2024-06-20 04:00:00,184.68,185.21,179.66,181.57,55893139.0
2024-06-21 04:00:00,182.3,183.95,180.69,183.01,62922982.0
2024-06-24 04:00:00,184.97,188.8,182.55,182.58,61992070.0
2024-06-25 04:00:00,184.4,187.97,182.01,187.35,63677065.0
2024-06-26 04:00:00,186.54,197.755,186.36,196.37,95537066.0
2024-06-27 04:00:00,195.17,198.72,194.05,197.42,72650121.0
2024-06-28 04:00:00,199.55,203.2,195.26,197.88,95388068.0
